_id,name,subjectName,subjectCode,catalogNumber,academicCareer,semester,year,sectionType,sectionCode,classNumber,session,days[0],days[1],days[2],days[3],days[4],days[5],days[6],timeStart,timeEnd,classroom,instructor[0],instructor[1],instructor[2],instructor[3],instructor[4],instructor[5],instructor[6],instructor[7],instructor[8],instructor[9],instructor[10],instructor[11],instructor[12],instructor[13],startDate,endDate,capacity,waitlistCapacity,multipleMeetings,dateTimeRetrieved,days[0][0],days[1][0],days[2][0],days[0][1],days[0][2],days[1][1],days[0][3],days[0][4],days[1][2],days[1][3],days[1][4],days[1][5],days[1][6],days[3][0],days[4][0],days[2][1],days[4][1],days[5][0],days[6][0],days[7][0],days[8][0],days[2][2],days[3][1],days[2][3],days[3][2],days[3][3],days[4][2],days[4][3],timeStart[0],timeStart[1],timeStart[2],timeStart[3],timeStart[4],timeStart[5],timeStart[6],timeStart[7],timeStart[8],timeEnd[0],timeEnd[1],timeEnd[2],timeEnd[3],timeEnd[4],timeEnd[5],timeEnd[6],timeEnd[7],timeEnd[8],classroom[0],classroom[1],classroom[2],classroom[3],classroom[4],classroom[5],classroom[6],classroom[7],classroom[8],instructor[0][0],instructor[1][0],instructor[2][0],instructor[3][0],instructor[0][1],instructor[1][1],instructor[2][1],instructor[3][1],instructor[4][0],instructor[4][1],instructor[5][0],instructor[1][2],instructor[1][3],instructor[0][2],instructor[0][3],instructor[0][4],instructor[1][4],instructor[0][5],instructor[1][5],instructor[2][2],instructor[2][3],instructor[2][4],instructor[2][5],instructor[6][0],instructor[7][0],instructor[5][1],instructor[6][1],instructor[7][1],instructor[8][0],instructor[3][2],instructor[3][3],instructor[3][4],instructor[3][5],instructor[4][2],instructor[4][3],instructor[4][4],instructor[4][5],instructor[5][2],instructor[6][2],instructor[7][2],startDate[0],startDate[1],startDate[2],startDate[3],startDate[4],startDate[5],startDate[6],startDate[7],startDate[8],endDate[0],endDate[1],endDate[2],endDate[3],endDate[4],endDate[5],endDate[6],endDate[7],endDate[8],reservedSeatsAvailable,reservedSeatsCapacity,topic[0],topic[1],topic[2],topic[3],topic[4]
67c083cff212c01be3209295,Fundamentals of Tech Project Management,Business Technology,BTE,417,Undergraduate,Spring,2025,Lecture,K,8643,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T18:35:00.000Z,1900-01-01T19:50:00.000Z,Aresty 530,Wendy Chun,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,40,300,False,2025-04-11T23:20:37.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be3209296,Python Programming for Fintech,Business Technology,BTE,420,Undergraduate,Spring,2025,Lecture,HI,8644,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T16:50:00.000Z,Aresty 332,Erotokritos Skordilis,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,35,300,False,2025-04-11T23:20:37.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be3209297,Database Management Systems,Business Technology,BTE,423,Undergraduate,Spring,2025,Lecture,CD,10853,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T10:10:00.000Z,1900-01-01T11:25:00.000Z,Online Instruction ONL,Angelika Dimoka,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,35,300,False,2025-04-11T23:20:37.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be3209298,Database Management Systems,Business Technology,BTE,423,Undergraduate,Spring,2025,Lecture,EF,10854,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T13:35:00.000Z,Online Instruction ONL,Angelika Dimoka,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,35,300,False,2025-04-11T23:20:37.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be3209299,Database Management Systems,Business Technology,BTE,423,Undergraduate,Spring,2025,Lecture,Q,10852,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:45:00.000Z,Wolfson 4028,Angelika Dimoka,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,36,300,False,2025-04-11T23:20:37.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929a,AI Programming for Business Management,Business Technology,BTE,471,Undergraduate,Spring,2025,Lecture,S,10855,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T16:45:00.000Z,Aresty 530,Maikel Leon,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,35,300,False,2025-04-11T23:20:37.706Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929b,Introduction to Environmental Engineering,Chemical Environ Material Engr,CET,340,Undergraduate,Spring,2025,Lecture,P,6317,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T11:00:00.000Z,1900-01-01T12:15:00.000Z,Allen Hall 210,Yang Wang,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:20:39.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929c,Undergraduate Research,Chemical Environ Material Engr,CET,395,Undergraduate,Spring,2025,RSC,01,6327,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Samiul Amin,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:20:39.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929d,Senior Design Project II – Integrated Engineering Documents,Chemical Environ Material Engr,CET,404,Undergraduate,Spring,2025,Lecture,HIJ,6432,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T18:20:00.000Z,McArthur Eng 304,David Chin,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:20:39.347Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929e,Water-Resources Engineering I,Chemical Environ Material Engr,CET,430,Undergraduate,Spring,2025,Lecture,EF,6433,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T13:35:00.000Z,Dooly Memorial 118,David Chin,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:20:39.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be320929f,Water Quality Control Systems,Chemical Environ Material Engr,CET,440,Undergraduate,Spring,2025,Lecture,T,10872,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T18:20:00.000Z,McArthur Eng 304,Samir Elmir,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,25,300,False,2024-11-09T00:52:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a0,Air Pollution Control Engineering,Chemical Environ Material Engr,CET,543,Undergraduate,Spring,2025,Lecture,O,6318,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T10:45:00.000Z,Eaton Res College 148,Chang-Yu Wu,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,10,300,False,2024-11-09T00:52:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a1,Chemical Product Design,Chemical Environ Material Engr,CET,571,Undergraduate,Spring,2025,Lecture,1T,6332,Regular Academic,Tuesday,,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T19:50:00.000Z,Dooly Memorial 117,Samiul Amin,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,5,300,False,2025-04-11T23:20:39.559Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a2,Chemistry for the Health Sciences II,Chemistry,CHM,104,Undergraduate,Spring,2025,Lecture,S,8953,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T16:45:00.000Z,Cox Science 126,Lukun Wang,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,100,300,False,2025-04-11T23:20:44.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a3,Chemistry for the Health Sciences II (Laboratory),Chemistry,CHM,106,Undergraduate,Spring,2025,Laboratory,EX,8924,Regular Academic,Monday,,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T15:10:00.000Z,Cox Science 377,Tegan Eve,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a4,Chemistry for the Health Sciences II (Laboratory),Chemistry,CHM,106,Undergraduate,Spring,2025,Laboratory,HX,8925,Regular Academic,Monday,,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T18:25:00.000Z,Cox Science 377,Tegan Eve,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a5,Chemistry for the Health Sciences II (Laboratory),Chemistry,CHM,106,Undergraduate,Spring,2025,Laboratory,OX,8926,Regular Academic,Tuesday,,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T12:20:00.000Z,Cox Science 377,Tegan Eve,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a6,Chemistry for the Health Sciences II (Laboratory),Chemistry,CHM,106,Undergraduate,Spring,2025,Laboratory,QX,8927,Regular Academic,Tuesday,,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T15:20:00.000Z,Cox Science 377,Tegan Eve,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a7,Chemical Problem Solving,Chemistry,CHM,110,Undergraduate,Spring,2025,Lecture,S,9003,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T16:45:00.000Z,Cox Science 145,Tegan Eve,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,90,300,False,2025-04-11T23:20:45.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092a8,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,B1,8988,Regular Academic,Monday,,,,,,,1900-01-01T09:05:00.000Z,1900-01-01T11:55:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092a9,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,B6,8989,Regular Academic,Wednesday,,,,,,,1900-01-01T09:05:00.000Z,1900-01-01T11:55:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092aa,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,E1,8990,Regular Academic,Monday,,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T15:10:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092ab,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,E6,8991,Regular Academic,Wednesday,,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T15:10:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,,
67c083cff212c01be32092ac,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,H1,8992,Regular Academic,Monday,,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T18:25:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092ad,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,H6,8993,Regular Academic,Wednesday,,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T18:25:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092ae,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,O1,8994,Regular Academic,Tuesday,,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T12:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092af,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,O6,8996,Regular Academic,Thursday,,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T12:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092b0,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,Q1,8997,Regular Academic,Tuesday,,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T15:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092b1,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,Q6,8999,Regular Academic,Thursday,,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T15:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,
67c083cff212c01be32092b2,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,S1,9000,Regular Academic,Tuesday,,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T18:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,
67c083cff212c01be32092b3,Chemistry Laboratory I,Chemistry,CHM,113,Undergraduate,Spring,2025,Laboratory,S6,9002,Regular Academic,Thursday,,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T18:20:00.000Z,Cox Science 373,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,24,300,False,2025-04-11T23:20:45.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,
67c083cff212c01be32092b4,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,1G,9005,Regular Academic,Monday,,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T15:20:00.000Z,Whitten LC 192,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092b5,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,1H,9006,Regular Academic,Monday,,,,,,,1900-01-01T15:35:00.000Z,1900-01-01T16:25:00.000Z,Cox Science 318,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092b6,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,1Q,9007,Regular Academic,Tuesday,,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:20:00.000Z,Cox Science 318,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092b7,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,1R,9008,Regular Academic,Tuesday,,,,,,,1900-01-01T14:00:00.000Z,1900-01-01T14:50:00.000Z,Cox Science 318,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092b8,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,2F,9009,Regular Academic,Wednesday,,,,,,,1900-01-01T13:25:00.000Z,1900-01-01T14:15:00.000Z,Cox Science 145,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092b9,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,2G,9010,Regular Academic,Wednesday,,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T15:20:00.000Z,Whitten LC 192,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092ba,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Discussion,5Q,9011,Regular Academic,Thursday,,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:20:00.000Z,Cox Science 318,Cesar Gonzalez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,50,300,False,2025-04-11T23:20:45.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083cff212c01be32092bb,Principles of Chemistry,Chemistry,CHM,121,Undergraduate,Spring,2025,Lecture,B,9013,Regular Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,190,300,True,2025-04-11T23:20:45.758Z,Monday,Friday,,Wednesday,Friday,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01T09:05:00.000Z,1900-01-01T17:00:00.000Z,,,,,,,,1900-01-01T09:55:00.000Z,1900-01-01T18:30:00.000Z,,,,,,,,Cox Science 126,GPC NORM,,,,,,,,Cesar Gonzalez,Cesar Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-01-13T00:00:00.000Z,,,,,,,,2025-04-28T00:00:00.000Z,2025-04-28T00:00:00.000Z,,,,,,,,2.0,45.0,,,,,
